RecordID;MSISDN;UsageEventDateTime;UsageEventCityID;UsageEventTypeID;UsageEventTrackingQuantity;UsageEventTrackingUnit;UsageEventBillingQuantity;UsageEventBillingUnit;UsageEventRevenue
1336;27734401930;2025/07/16 04:50;11;6;213;SMSs;213;SMSs;119,28
1337;27740027276;2025/07/15 00:56;18;8;133;seconds;133;seconds;19,95
1338;27755026696;2025/07/19 04:05;35;4;97;seconds;2;minutes;1,5
1339;27795246915;2025/07/17 22:12;14;8;74;seconds;74;seconds;14,06
1340;27722745553;2025/07/19 03:49;2;8;290;seconds;290;seconds;34,8
1341;27706374564;2025/07/18 10:56;7;1;154;MBs;154;MBs;20,02
1342;27761477359;2025/07/18 04:23;6;1;82;MBs;82;MBs;16,4
1343;27748057905;2025/07/15 04:49;17;5;294;seconds;294;seconds;11,76
1344;27753729547;2025/07/18 14:14;33;8;100;seconds;100;seconds;18
1345;27728547628;2025/07/18 08:58;27;8;266;seconds;266;seconds;29,26
1346;27700536653;2025/07/15 10:18;15;5;109;seconds;109;seconds;3,27
1347;27795825108;2025/07/16 01:12;35;1;144;MBs;144;MBs;20,16
1348;27781102199;2025/07/16 20:19;11;1;130;MBs;130;MBs;10,4
1349;27734719249;2025/07/15 19:47;1;5;62;seconds;62;seconds;3,1
1350;27723131974;2025/07/15 06:26;10;1;281;MBs;281;MBs;25,29
1351;27738285947;2025/07/14 18:20;10;5;129;seconds;129;seconds;5,16
1352;27736548736;2025/07/15 10:24;14;1;41;MBs;41;MBs;4,92
1353;27718983643;2025/07/15 07:38;13;3;192;seconds;4;minutes;2,44
1354;27776745900;2025/07/17 02:48;21;1;16;MBs;16;MBs;1,76
1355;27739579306;2025/07/15 23:59;16;5;121;seconds;121;seconds;7,26
1356;27776715116;2025/07/16 07:17;6;1;243;MBs;243;MBs;38,88
1357;27740027276;2025/07/15 21:01;10;9;237;SMSs;237;SMSs;175,38
1358;27783581201;2025/07/15 08:37;19;5;166;seconds;166;seconds;6,64
1359;27737674304;2025/07/18 23:43;28;3;212;seconds;4;minutes;2,84
1360;27785690836;2025/07/18 20:27;8;3;43;seconds;1;minutes;1,13
1361;27768741126;2025/07/17 06:11;18;5;192;seconds;192;seconds;7,68
1362;27729733969;2025/07/15 07:55;11;5;196;seconds;196;seconds;7,84
1363;27711572067;2025/07/19 01:22;23;5;190;seconds;190;seconds;7,6
1364;27767843485;2025/07/14 08:01;29;8;157;seconds;157;seconds;17,27
1365;27729619869;2025/07/14 21:25;21;1;237;MBs;237;MBs;18,96
1366;27723131974;2025/07/17 01:51;15;1;269;MBs;269;MBs;43,04
1367;27723956054;2025/07/14 22:45;4;8;76;seconds;76;seconds;10,64
1368;27766307074;2025/07/14 16:19;33;8;104;seconds;104;seconds;17,68
1369;27771583203;2025/07/17 09:06;33;5;171;seconds;171;seconds;5,13
1370;27762338119;2025/07/19 06:20;10;5;116;seconds;116;seconds;3,48
1371;27729675831;2025/07/14 15:03;18;1;173;MBs;173;MBs;25,95
1372;27709050860;2025/07/19 16:45;1;1;49;MBs;49;MBs;7,35
1373;27740348711;2025/07/19 21:37;21;1;70;MBs;70;MBs;7,7
1374;27734810654;2025/07/18 02:36;11;2;262;MBs;262;MBs;104,8
1375;27790892604;2025/07/14 15:28;5;5;134;seconds;134;seconds;5,36
1376;27730210420;2025/07/14 13:08;11;5;71;seconds;71;seconds;2,84
1377;27748419705;2025/07/16 04:42;35;1;185;MBs;185;MBs;20,35
1378;27797256727;2025/07/17 04:18;19;1;62;MBs;62;MBs;8,06
1379;27788451269;2025/07/15 06:26;10;1;126;MBs;126;MBs;11,34
1380;27795246915;2025/07/18 10:40;32;8;79;seconds;79;seconds;11,06
1381;27761465695;2025/07/16 02:06;33;8;285;seconds;285;seconds;57
1382;27758159426;2025/07/14 00:29;18;5;14;seconds;14;seconds;0,7
1383;27739126870;2025/07/19 12:11;29;1;63;MBs;63;MBs;6,3
1384;27753079529;2025/07/14 01:53;7;4;218;seconds;4;minutes;2,64
1385;27740407777;2025/07/18 07:35;25;1;84;MBs;84;MBs;15,96
1386;27737391314;2025/07/14 19:20;30;5;71;seconds;71;seconds;2,13
1387;27787356407;2025/07/14 09:04;14;7;118;seconds;2;minutes;1,66
1388;27754088048;2025/07/18 08:11;26;1;282;MBs;282;MBs;45,12
1389;27741562035;2025/07/18 22:14;25;1;81;MBs;81;MBs;7,29
1390;27739579306;2025/07/15 15:56;29;1;119;MBs;119;MBs;19,04
1391;27789793342;2025/07/19 22:49;20;1;278;MBs;278;MBs;41,7
1392;27771477596;2025/07/19 08:21;16;1;286;MBs;286;MBs;48,62
1393;27732045020;2025/07/16 10:32;7;1;73;MBs;73;MBs;8,76
1394;27761935085;2025/07/16 12:37;11;8;18;seconds;18;seconds;3,24
1395;27710091970;2025/07/15 18:06;32;1;17;MBs;17;MBs;3,23
1396;27706833765;2025/07/14 05:07;14;1;173;MBs;173;MBs;22,49
1397;27775640687;2025/07/14 11:37;3;5;115;seconds;115;seconds;5,75
1398;27799698904;2025/07/15 20:21;14;5;196;seconds;196;seconds;9,8
1399;27750383551;2025/07/14 00:49;35;2;236;MBs;236;MBs;66,08
1400;27766591547;2025/07/16 06:09;19;5;18;seconds;18;seconds;0,72
1401;27789600650;2025/07/18 01:44;8;5;236;seconds;236;seconds;9,44
1402;27791923440;2025/07/14 20:22;9;3;229;seconds;4;minutes;5,12
1403;27780470523;2025/07/15 22:47;21;5;45;seconds;45;seconds;2,7
1404;27729675831;2025/07/18 11:44;18;5;189;seconds;189;seconds;11,34
1405;27796509072;2025/07/18 07:54;31;8;287;seconds;287;seconds;43,05
1406;27758098548;2025/07/18 18:39;8;5;174;seconds;174;seconds;8,7
1407;27771477596;2025/07/15 18:49;18;1;19;MBs;19;MBs;3,8
1408;27728547628;2025/07/18 09:35;16;1;82;MBs;82;MBs;9,02
1409;27761704638;2025/07/19 14:53;35;1;162;MBs;162;MBs;29,16
1410;27738312041;2025/07/19 03:09;10;8;68;seconds;68;seconds;6,8
1411;27748057905;2025/07/17 00:07;14;5;300;seconds;300;seconds;12
1412;27744036820;2025/07/19 21:56;28;8;252;seconds;252;seconds;42,84
1413;27758159426;2025/07/15 06:35;13;8;118;seconds;118;seconds;22,42
1414;27740715738;2025/07/17 23:05;11;6;156;SMSs;156;SMSs;96,72
1415;27749758825;2025/07/14 10:50;11;8;238;seconds;238;seconds;35,7
1416;27709050860;2025/07/14 09:05;3;5;157;seconds;157;seconds;9,42
1417;27777008770;2025/07/14 00:43;10;5;266;seconds;266;seconds;7,98
1418;27738285947;2025/07/17 11:53;8;3;228;seconds;4;minutes;5,12
1419;27757311186;2025/07/18 15:50;33;1;73;MBs;73;MBs;13,14
1420;27726147995;2025/07/18 04:45;19;8;209;seconds;209;seconds;25,08
1421;27720029924;2025/07/14 05:46;33;1;230;MBs;230;MBs;32,2
1422;27796004479;2025/07/18 02:47;26;5;219;seconds;219;seconds;10,95
1423;27734719249;2025/07/18 02:56;1;5;264;seconds;264;seconds;13,2
1424;27750688826;2025/07/17 02:55;14;1;199;MBs;199;MBs;35,82
1425;27748023717;2025/07/16 16:41;17;5;69;seconds;69;seconds;2,07
1426;27758773144;2025/07/15 12:09;21;8;263;seconds;263;seconds;34,19
1427;27788798367;2025/07/16 21:55;33;8;20;seconds;20;seconds;2,8
1428;27712113164;2025/07/18 17:13;10;5;27;seconds;27;seconds;1,35
1429;27750818959;2025/07/15 14:21;35;2;278;MBs;278;MBs;75,06
1430;27753079529;2025/07/16 00:13;23;1;26;MBs;26;MBs;3,64
1431;27765054595;2025/07/19 19:29;10;6;53;SMSs;53;SMSs;30,74
1432;27770953276;2025/07/17 20:46;18;1;137;MBs;137;MBs;13,7
1433;27792624290;2025/07/15 17:51;6;1;215;MBs;215;MBs;32,25
1434;27753445274;2025/07/17 17:28;8;6;66;SMSs;66;SMSs;44,22
1435;27757311186;2025/07/15 10:04;33;5;192;seconds;192;seconds;9,6
1436;27734762586;2025/07/18 04:31;19;1;288;MBs;288;MBs;51,84
1437;27792106918;2025/07/17 20:19;33;5;247;seconds;247;seconds;12,35
1438;27736988792;2025/07/18 12:45;18;1;36;MBs;36;MBs;4,32
1439;27736548736;2025/07/15 04:39;13;1;233;MBs;233;MBs;18,64
1440;27767399287;2025/07/18 03:02;15;8;293;seconds;293;seconds;35,16
1441;27798418621;2025/07/18 06:57;11;7;178;seconds;3;minutes;3,15
1442;27767843485;2025/07/14 05:53;9;1;61;MBs;61;MBs;9,76
1443;27706908401;2025/07/14 07:34;11;5;169;seconds;169;seconds;8,45
1444;27739579306;2025/07/16 18:29;16;1;90;MBs;90;MBs;17,1
1445;27728019757;2025/07/19 12:26;10;5;59;seconds;59;seconds;1,18
1446;27776010419;2025/07/18 10:06;27;3;148;seconds;3;minutes;2,07
1447;27784301965;2025/07/17 18:24;15;1;35;MBs;35;MBs;3,15
1448;27704552601;2025/07/19 20:08;11;8;192;seconds;192;seconds;23,04
1449;27735515302;2025/07/18 11:28;30;4;230;seconds;4;minutes;3,08
1450;27745495609;2025/07/19 18:08;31;8;299;seconds;299;seconds;44,85
1451;27790681902;2025/07/15 22:36;11;8;252;seconds;252;seconds;32,76
1452;27721345908;2025/07/17 07:59;33;1;93;MBs;93;MBs;9,3
1453;27753445274;2025/07/14 02:32;10;7;137;seconds;3;minutes;3,3
1454;27783253285;2025/07/17 16:29;13;5;150;seconds;150;seconds;7,5
1455;27718448667;2025/07/14 20:15;19;1;298;MBs;298;MBs;26,82
1456;27745481138;2025/07/15 23:45;23;1;70;MBs;70;MBs;7,7
1457;27721345908;2025/07/14 18:01;21;7;278;seconds;5;minutes;5,25
1458;27720593040;2025/07/17 02:41;11;1;245;MBs;245;MBs;19,6
1459;27777937454;2025/07/14 20:20;19;3;283;seconds;5;minutes;7,2
1460;27701525711;2025/07/14 19:09;7;5;27;seconds;27;seconds;1,08
1461;27780348072;2025/07/14 05:06;33;1;280;MBs;280;MBs;30,8
1462;27720029924;2025/07/16 04:41;33;3;101;seconds;2;minutes;1,9
1463;27750688826;2025/07/17 03:30;14;4;153;seconds;3;minutes;1,92
1464;27738031248;2025/07/15 01:30;11;4;105;seconds;2;minutes;1,58
1465;27771177580;2025/07/18 19:08;33;6;37;SMSs;37;SMSs;23,31
1466;27758901102;2025/07/15 21:09;14;5;226;seconds;226;seconds;6,78
1467;27711312486;2025/07/14 00:01;1;1;12;MBs;12;MBs;1,08
1468;27700594567;2025/07/15 19:49;10;5;285;seconds;285;seconds;8,55
1469;27712488797;2025/07/19 08:41;11;5;36;seconds;36;seconds;1,08
1470;27764031374;2025/07/19 08:06;10;3;172;seconds;3;minutes;2,91
1471;27722747624;2025/07/17 21:01;30;1;279;MBs;279;MBs;41,85
1472;27761935085;2025/07/17 15:30;28;1;244;MBs;244;MBs;39,04
1473;27727246392;2025/07/16 08:04;20;5;56;seconds;56;seconds;2,8
1474;27796967165;2025/07/15 01:04;5;2;295;MBs;295;MBs;112,1
1475;27702126483;2025/07/15 07:12;33;8;288;seconds;288;seconds;37,44
1476;27732960859;2025/07/14 01:04;33;5;75;seconds;75;seconds;3,75
1477;27758622777;2025/07/19 04:47;17;4;42;seconds;1;minutes;0,94
1478;27700594567;2025/07/14 00:53;10;5;282;seconds;282;seconds;8,46
1479;27705781665;2025/07/14 06:47;33;8;148;seconds;148;seconds;17,76
1480;27726147995;2025/07/18 08:17;19;1;232;MBs;232;MBs;46,4
1481;27711810165;2025/07/15 02:57;13;5;67;seconds;67;seconds;2,01
1482;27745858892;2025/07/14 01:37;10;1;272;MBs;272;MBs;43,52
1483;27739228461;2025/07/17 04:15;19;1;178;MBs;178;MBs;32,04
1484;27746205845;2025/07/17 01:39;31;5;297;seconds;297;seconds;11,88
1485;27703678152;2025/07/14 02:41;9;5;175;seconds;175;seconds;8,75
1486;27704552601;2025/07/15 19:21;11;8;225;seconds;225;seconds;45
1487;27775593486;2025/07/16 06:14;17;5;238;seconds;238;seconds;7,14
1488;27706908401;2025/07/14 12:16;11;2;19;MBs;19;MBs;5,7
1489;27792348065;2025/07/14 11:08;27;5;162;seconds;162;seconds;8,1
1490;27725463719;2025/07/18 07:22;20;8;70;seconds;70;seconds;13,3
1491;27740407777;2025/07/18 10:02;20;5;131;seconds;131;seconds;7,86
1492;27706908401;2025/07/14 04:07;25;1;190;MBs;190;MBs;19
1493;27710091970;2025/07/18 20:23;35;1;239;MBs;239;MBs;35,85
1494;27764351821;2025/07/14 22:20;16;8;236;seconds;236;seconds;28,32
1495;27708030287;2025/07/15 02:45;19;1;285;MBs;285;MBs;51,3
1496;27776010419;2025/07/14 18:25;23;1;145;MBs;145;MBs;17,4
1497;27714271871;2025/07/19 02:48;6;5;268;seconds;268;seconds;10,72
1498;27777008770;2025/07/15 04:03;10;9;118;SMSs;118;SMSs;70,8
1499;27775957924;2025/07/17 16:13;10;5;260;seconds;260;seconds;7,8
1500;27734011187;2025/07/16 21:30;30;1;165;MBs;165;MBs;26,4
1501;27789209708;2025/07/17 23:35;12;8;202;seconds;202;seconds;36,36
1502;27706908401;2025/07/18 21:24;11;8;50;seconds;50;seconds;9
1503;27767973262;2025/07/19 07:29;10;5;193;seconds;193;seconds;5,79
1504;27709654582;2025/07/18 08:13;31;4;95;seconds;2;minutes;1,82
1505;27702126483;2025/07/19 13:49;35;5;159;seconds;159;seconds;7,95
1506;27748419705;2025/07/18 08:39;20;8;260;seconds;260;seconds;44,2
1507;27750383551;2025/07/19 23:23;33;7;157;seconds;3;minutes;2,22
1508;27702088773;2025/07/15 11:20;14;8;86;seconds;86;seconds;13,76
1509;27756759873;2025/07/17 13:17;20;5;230;seconds;230;seconds;11,5
1510;27744146237;2025/07/16 04:04;19;3;1;seconds;1;minutes;0,91
1511;27721340588;2025/07/15 23:05;19;1;1;MBs;1;MBs;0,12
1512;27757073185;2025/07/16 08:51;12;8;96;seconds;96;seconds;19,2
1513;27780348072;2025/07/14 23:29;33;8;78;seconds;78;seconds;10,14
1514;27782940238;2025/07/14 20:14;9;2;141;MBs;141;MBs;49,35
1515;27783581201;2025/07/19 04:47;22;1;11;MBs;11;MBs;1,43
1516;27725138892;2025/07/18 23:55;21;6;296;SMSs;296;SMSs;174,64
1517;27770945460;2025/07/17 00:45;19;5;258;seconds;258;seconds;7,74
1518;27746984621;2025/07/19 07:04;33;8;55;seconds;55;seconds;6,6
1519;27705989494;2025/07/18 01:28;23;5;276;seconds;276;seconds;11,04
1520;27757293964;2025/07/15 20:38;10;5;110;seconds;110;seconds;5,5
1521;27778478997;2025/07/15 20:16;10;5;163;seconds;163;seconds;4,89
1522;27709138730;2025/07/15 19:24;11;8;21;seconds;21;seconds;3,15
1523;27726606265;2025/07/18 23:39;7;5;291;seconds;291;seconds;8,73
1524;27742020320;2025/07/18 07:15;8;7;289;seconds;5;minutes;5,1
1525;27745481138;2025/07/18 00:17;2;5;180;seconds;180;seconds;3,6
1526;27763735255;2025/07/18 11:03;11;1;257;MBs;257;MBs;33,41
1527;27791549028;2025/07/18 00:06;11;1;297;MBs;297;MBs;26,73
1528;27764351821;2025/07/15 18:52;6;8;115;seconds;115;seconds;17,25
1529;27704702209;2025/07/16 02:27;11;5;68;seconds;68;seconds;3,4
1530;27711572067;2025/07/18 22:12;22;7;55;seconds;1;minutes;0,97
1531;27744146237;2025/07/17 07:48;21;5;36;seconds;36;seconds;1,8
1532;27776715116;2025/07/17 04:48;9;8;12;seconds;12;seconds;2,16
1533;27734401930;2025/07/18 11:28;11;5;116;seconds;116;seconds;4,64
1534;27767973262;2025/07/19 01:04;8;5;174;seconds;174;seconds;6,96
1535;27732577687;2025/07/16 08:44;27;6;222;SMSs;222;SMSs;137,64
1536;27759277187;2025/07/15 08:48;17;5;10;seconds;10;seconds;0,2
1537;27718061525;2025/07/14 02:19;33;8;145;seconds;145;seconds;24,65
1538;27754088048;2025/07/15 03:11;7;8;97;seconds;97;seconds;10,67
1539;27778724103;2025/07/15 02:37;11;5;160;seconds;160;seconds;8
1540;27761704638;2025/07/16 15:56;33;5;235;seconds;235;seconds;4,7
1541;27717286902;2025/07/15 00:49;8;5;170;seconds;170;seconds;3,4
1542;27704702209;2025/07/17 02:20;11;5;68;seconds;68;seconds;3,4
1543;27721340588;2025/07/19 13:32;21;5;17;seconds;17;seconds;0,51
1544;27776874455;2025/07/19 03:55;13;3;136;seconds;3;minutes;2,82
1545;27750711986;2025/07/16 21:45;11;4;134;seconds;3;minutes;2,7
1546;27775448067;2025/07/14 10:43;33;4;7;seconds;1;minutes;0,81
1547;27723484978;2025/07/17 11:35;33;8;240;seconds;240;seconds;45,6
1548;27786674547;2025/07/17 17:54;26;8;235;seconds;235;seconds;28,2
1549;27711214656;2025/07/14 09:22;25;1;168;MBs;168;MBs;25,2
1550;27755026696;2025/07/16 06:12;33;5;299;seconds;299;seconds;17,94
1551;27711312486;2025/07/16 10:51;3;5;163;seconds;163;seconds;4,89
1552;27749951541;2025/07/18 11:53;13;4;109;seconds;2;minutes;1,5
1553;27749852120;2025/07/16 13:35;14;6;110;SMSs;110;SMSs;69,3
1554;27789810620;2025/07/19 13:59;23;5;112;seconds;112;seconds;4,48
1555;27726606265;2025/07/16 11:30;7;1;9;MBs;9;MBs;0,72
1556;27792624290;2025/07/17 14:30;4;1;186;MBs;186;MBs;29,76
1557;27758098548;2025/07/19 11:03;27;8;224;seconds;224;seconds;35,84
1558;27763355406;2025/07/16 12:53;2;3;246;seconds;5;minutes;4,75
1559;27790328958;2025/07/16 12:14;11;1;118;MBs;118;MBs;11,8
1560;27789810620;2025/07/16 14:38;14;1;297;MBs;297;MBs;53,46
1561;27739579306;2025/07/19 19:09;16;5;227;seconds;227;seconds;6,81
1562;27797256727;2025/07/17 06:45;19;1;259;MBs;259;MBs;44,03
1563;27743941564;2025/07/16 23:58;19;5;107;seconds;107;seconds;5,35
1564;27797256727;2025/07/15 09:55;19;5;265;seconds;265;seconds;13,25
1565;27711312486;2025/07/17 05:03;2;1;165;MBs;165;MBs;33
1566;27787356407;2025/07/17 02:29;18;8;109;seconds;109;seconds;11,99
1567;27715586306;2025/07/15 03:45;33;1;188;MBs;188;MBs;16,92
1568;27741042905;2025/07/16 18:11;33;5;161;seconds;161;seconds;9,66
1569;27756759873;2025/07/18 12:02;26;8;251;seconds;251;seconds;35,14
1570;27704753382;2025/07/18 18:57;2;4;75;seconds;2;minutes;1,32
1571;27760905385;2025/07/16 07:24;19;5;256;seconds;256;seconds;12,8
1572;27796509072;2025/07/18 14:45;4;1;36;MBs;36;MBs;5,04
1573;27781102199;2025/07/18 08:25;11;9;190;SMSs;190;SMSs;127,3
1574;27759434978;2025/07/18 08:38;26;8;235;seconds;235;seconds;35,25
1575;27707347477;2025/07/18 00:24;2;7;250;seconds;5;minutes;4,9
1576;27763355406;2025/07/18 15:11;2;5;97;seconds;97;seconds;3,88
1577;27700498064;2025/07/17 16:45;33;4;142;seconds;3;minutes;1,8
1578;27769031933;2025/07/15 13:58;12;1;40;MBs;40;MBs;3,2
1579;27799698904;2025/07/16 01:37;14;4;106;seconds;2;minutes;1,62
1580;27796664125;2025/07/16 21:04;8;5;192;seconds;192;seconds;5,76
1581;27707724345;2025/07/19 03:32;21;1;295;MBs;295;MBs;53,1
1582;27714005115;2025/07/14 05:00;26;4;299;seconds;5;minutes;2,4
1583;27782686315;2025/07/16 07:00;23;5;3;seconds;3;seconds;0,12
1584;27702088773;2025/07/16 00:30;14;5;23;seconds;23;seconds;1,15
1585;27769640012;2025/07/16 18:59;2;1;79;MBs;79;MBs;8,69
1586;27780470523;2025/07/18 12:47;19;6;84;SMSs;84;SMSs;54,6
1587;27777008770;2025/07/16 09:08;10;1;205;MBs;205;MBs;34,85
1588;27784301965;2025/07/18 15:40;15;1;293;MBs;293;MBs;55,67
1589;27786674547;2025/07/18 14:19;8;1;3;MBs;3;MBs;0,57
1590;27713173581;2025/07/15 18:42;10;1;86;MBs;86;MBs;7,74
1591;27746205845;2025/07/15 11:13;9;5;247;seconds;247;seconds;7,41
1592;27704552601;2025/07/19 21:03;28;7;231;seconds;4;minutes;4,04
1593;27742020320;2025/07/17 00:55;10;5;291;seconds;291;seconds;5,82
1594;27746721111;2025/07/16 13:30;16;1;79;MBs;79;MBs;10,27
1595;27702796440;2025/07/19 01:50;21;5;197;seconds;197;seconds;5,91
1596;27734810654;2025/07/18 12:29;27;1;197;MBs;197;MBs;31,52
1597;27771920365;2025/07/19 14:59;1;5;83;seconds;83;seconds;2,49
1598;27780470523;2025/07/18 10:31;19;1;260;MBs;260;MBs;26
1599;27718448667;2025/07/19 12:49;19;5;173;seconds;173;seconds;10,38
1600;27736463373;2025/07/19 09:31;20;5;176;seconds;176;seconds;7,04
1601;27755709632;2025/07/19 10:42;30;1;279;MBs;279;MBs;44,64
1602;27719396045;2025/07/18 17:09;15;3;169;seconds;3;minutes;1,95
1603;27770953276;2025/07/19 04:17;18;1;246;MBs;246;MBs;46,74
1604;27703678152;2025/07/15 18:40;9;1;7;MBs;7;MBs;0,7
1605;27719396045;2025/07/16 10:36;30;3;190;seconds;4;minutes;3,64
1606;27703320064;2025/07/16 21:12;3;2;17;MBs;17;MBs;6,12
1607;27732183258;2025/07/15 17:33;11;1;282;MBs;282;MBs;50,76
1608;27703027009;2025/07/15 21:49;33;5;262;seconds;262;seconds;13,1
1609;27724545371;2025/07/15 18:02;2;1;145;MBs;145;MBs;27,55
1610;27759967153;2025/07/16 13:46;10;1;178;MBs;178;MBs;24,92
1611;27790022877;2025/07/18 19:36;17;2;233;MBs;233;MBs;67,57
1612;27760905385;2025/07/14 11:16;19;5;225;seconds;225;seconds;6,75
1613;27781238778;2025/07/16 18:41;4;5;203;seconds;203;seconds;6,09
1614;27732960859;2025/07/16 04:24;33;5;279;seconds;279;seconds;13,95
1615;27761704638;2025/07/15 03:42;33;3;36;seconds;1;minutes;0,74
1616;27761935085;2025/07/18 10:42;11;9;238;SMSs;238;SMSs;152,32
1617;27718061525;2025/07/15 22:44;33;3;224;seconds;4;minutes;4,04
1618;27758622777;2025/07/19 13:48;13;5;265;seconds;265;seconds;13,25
1619;27766307074;2025/07/14 09:43;24;1;249;MBs;249;MBs;27,39
1620;27733191788;2025/07/14 03:43;15;3;201;seconds;4;minutes;4,24
1621;27700594567;2025/07/18 21:45;10;5;97;seconds;97;seconds;5,82
1622;27798062959;2025/07/17 18:58;27;8;251;seconds;251;seconds;42,67
1623;27792348065;2025/07/15 14:31;11;8;182;seconds;182;seconds;36,4
1624;27767399287;2025/07/15 15:43;27;9;210;SMSs;210;SMSs;132,3
1625;27704131178;2025/07/14 15:48;33;1;112;MBs;112;MBs;14,56
1626;27753154430;2025/07/19 09:19;14;1;203;MBs;203;MBs;26,39
1627;27711572067;2025/07/16 21:46;27;4;131;seconds;3;minutes;1,47
1628;27782561720;2025/07/17 10:31;33;1;29;MBs;29;MBs;3,77
1629;27710091970;2025/07/14 07:49;35;1;13;MBs;13;MBs;2,47
1630;27736988792;2025/07/17 23:44;18;5;166;seconds;166;seconds;8,3
1631;27790892604;2025/07/16 11:49;4;8;71;seconds;71;seconds;10,65
1632;27752176619;2025/07/14 01:28;21;5;96;seconds;96;seconds;3,84
1633;27761477359;2025/07/19 00:26;15;5;156;seconds;156;seconds;6,24
1634;27710091970;2025/07/17 08:46;12;1;44;MBs;44;MBs;8,36
1635;27745481138;2025/07/16 02:25;15;8;123;seconds;123;seconds;14,76
1636;27734512854;2025/07/15 04:38;30;5;38;seconds;38;seconds;1,14
1637;27787961134;2025/07/15 23:46;18;7;200;seconds;4;minutes;2,72
1638;27755026696;2025/07/14 14:38;33;8;264;seconds;264;seconds;36,96
1639;27775270396;2025/07/19 05:12;14;8;106;seconds;106;seconds;18,02
1640;27713173581;2025/07/14 20:01;8;1;207;MBs;207;MBs;28,98
1641;27790900159;2025/07/18 13:46;33;5;206;seconds;206;seconds;10,3
1642;27723484978;2025/07/19 15:05;33;5;61;seconds;61;seconds;2,44
1643;27771918275;2025/07/18 12:48;19;5;123;seconds;123;seconds;4,92
1644;27730210420;2025/07/14 09:05;11;2;8;MBs;8;MBs;2,48
1645;27753154430;2025/07/19 10:28;12;3;25;seconds;1;minutes;1,03
1646;27777782468;2025/07/14 12:40;8;1;187;MBs;187;MBs;22,44
1647;27705989494;2025/07/16 23:33;14;3;205;seconds;4;minutes;3,4
1648;27771920365;2025/07/14 23:14;1;5;128;seconds;128;seconds;7,68
1649;27749951541;2025/07/14 04:51;11;1;151;MBs;151;MBs;27,18
1650;27725463719;2025/07/18 21:34;19;1;63;MBs;63;MBs;5,04
1651;27701302724;2025/07/18 22:30;11;4;210;seconds;4;minutes;3,2
1652;27714247268;2025/07/16 20:48;34;1;297;MBs;297;MBs;32,67
1653;27724493478;2025/07/16 22:28;11;1;27;MBs;27;MBs;3,51
1654;27786740905;2025/07/18 14:06;35;6;180;SMSs;180;SMSs;106,2
1655;27789793342;2025/07/15 11:37;21;5;232;seconds;232;seconds;6,96
1656;27703027009;2025/07/15 11:56;33;1;256;MBs;256;MBs;28,16
1657;27719729993;2025/07/16 15:26;11;1;177;MBs;177;MBs;30,09
1658;27775640687;2025/07/19 19:22;2;1;46;MBs;46;MBs;4,6
1659;27760905385;2025/07/16 07:08;19;1;288;MBs;288;MBs;28,8
1660;27708162164;2025/07/14 06:13;2;1;57;MBs;57;MBs;7,98
1661;27795246915;2025/07/19 13:15;14;5;116;seconds;116;seconds;3,48
1662;27725138892;2025/07/15 09:50;19;1;77;MBs;77;MBs;13,86
1663;27732301840;2025/07/18 11:15;6;1;15;MBs;15;MBs;1,65
1664;27716808757;2025/07/15 07:43;30;5;86;seconds;86;seconds;3,44
1665;27776745900;2025/07/15 21:05;19;2;58;MBs;58;MBs;17,98
1666;27708208823;2025/07/15 18:18;33;1;63;MBs;63;MBs;11,97
1667;27733195138;2025/07/18 15:17;20;8;122;seconds;122;seconds;21,96
1668;27724778385;2025/07/18 17:18;11;8;90;seconds;90;seconds;11,7
1669;27707724345;2025/07/19 19:11;19;1;126;MBs;126;MBs;15,12
1670;27796509072;2025/07/19 06:14;5;8;5;seconds;5;seconds;0,85
1671;27764031374;2025/07/16 16:26;10;1;210;MBs;210;MBs;39,9
1672;27759967153;2025/07/14 06:14;25;8;159;seconds;159;seconds;23,85
